vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen__L2__30,Zähne putzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen,unsplit,heater_413,11,11,0,102400000.000000,157291.843750,2685323.750000,128127.902344,553346.609375,303663.796875,236527.554688,123911.527343,271407.312500,288735.156250
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen__L2__31,Zähne putzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen,unsplit,heater_413,12,12,0,102400000.000000,157498.187500,2742827.750000,128577.605469,557921.000000,305276.984375,238695.476562,123641.890625,271512.656250,266084.734375
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen__L2__32,Zähne putzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen,unsplit,heater_503,0,0,0,117067.671875,43421.003906,127140.281250,47950.447265,197905.187500,313114.843750,582396.875000,2059669.812500,12503577.000000,1379695.062500
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen__L2__33,Zähne putzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen,unsplit,heater_503,1,1,0,264833.570312,97677.882812,210234.539062,115715.886719,255592.937500,374084.156250,712745.625000,2760404.750000,20127934.000000,2024439.750000
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen__L2__34,Zähne putzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen,unsplit,heater_503,2,2,0,307296.328125,111450.015625,229968.773438,135669.546875,287426.171875,384689.015625,716041.156250,2826619.500000,20380708.000000,2023620.125000
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen__L2__35,Zähne putzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen,unsplit,heater_503,3,3,0,303701.250000,111179.175781,230737.437500,142407.027344,305545.125000,386054.843750,716348.093750,2842267.875000,21707786.000000,2183009.687500
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen__L2__36,Zähne putzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen,unsplit,heater_503,4,4,0,311110.656250,113126.980469,230401.609375,146636.554688,314475.796875,375974.484375,690467.875000,2697872.500000,19661565.000000,1934249.687500
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen__L2__37,Zähne putzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen,unsplit,heater_503,5,5,0,292441.312500,108385.632812,225300.703125,146118.531250,319337.828125,366699.687500,655508.968750,2562489.125000,18793806.000000,1865126.187500
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen__L2__38,Zähne putzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen,unsplit,heater_503,6,6,0,282779.593750,105867.542968,220235.710938,146267.867188,322908.984375,371861.000000,662450.093750,2640481.750000,19972946.000000,1892792.750000
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen__L2__39,Zähne putzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen,unsplit,heater_503,7,7,0,282928.109375,106021.937500,214356.492188,144921.968750,322915.703125,362261.765625,642361.343750,2473678.125000,18375159.000000,1783044.750000
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen__L2__40,Zähne putzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen,unsplit,heater_503,8,8,0,272245.218750,102767.468750,210636.054688,144002.878907,324017.250000,354418.734375,620419.000000,2366272.625000,17158721.000000,1702454.125000
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen__L2__41,Zähne putzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen,unsplit,heater_503,9,9,0,265668.867188,100385.257812,207171.710938,142734.339843,322970.937500,343905.718750,606984.500000,2307495.875000,16861648.000000,1712473.500000
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen__L2__42,Zähne putzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen,unsplit,heater_503,10,10,0,263274.148438,99116.730469,205646.359375,142026.914062,325485.453125,350916.750000,610167.343750,2330550.125000,17013845.000000,1712083.625000
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen__L2__43,Zähne putzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_Zähne_putzen,unsplit,heater_503,11,11,0,260000.859375,98611.562500,205433.562500,141208.066406,326388.984375,350316.953125,619396.781250,2376854.500000,17377328.500000,1778494.500000
