vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__22,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_413,3,3,0,102400000.000000,163565.765625,3475605.250000,139078.523438,630076.937500,395187.015625,315411.312500,136840.085938,280144.703125,304234.828125
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__23,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_413,4,4,0,102400000.000000,170815.109375,3826812.250000,142907.507812,655720.031250,408949.203125,320577.046875,138726.882812,291242.000000,314714.078125
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__24,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_413,5,5,0,102400000.000000,173274.343750,3879011.000000,143411.078125,665706.187500,411411.046875,320707.156250,139890.078125,296637.484375,322613.000000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__25,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_413,6,6,0,102400000.000000,173254.000000,3837998.250000,143571.757812,661946.812500,406355.468750,314614.093750,138726.882812,301389.781250,325018.625000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__26,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_413,7,7,0,102400000.000000,176106.742188,3968956.125000,143698.296875,670202.437500,415481.937500,323311.421875,139518.859375,307899.234375,333958.546875
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__27,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_413,8,8,0,102400000.000000,177530.953125,4063544.375000,143819.453125,675543.937500,410746.421875,319295.593750,139289.343750,307163.453125,335052.843750
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__28,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_413,9,9,0,102400000.000000,177563.718750,4126140.500000,143646.562500,667944.875000,411068.046875,318908.453125,139595.171875,310378.343750,335041.875000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__29,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_413,10,10,0,102400000.000000,175483.062500,4060051.375000,142102.890625,661167.593750,406381.265625,315067.343750,137879.125000,310245.921875,337548.171875
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__30,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_413,11,11,0,102400000.000000,177496.992188,4068623.500000,141653.859375,657719.218750,403973.671875,312209.046875,137167.859375,311912.171875,338717.109375
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__31,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_503,0,0,0,174203.117188,61063.191407,157040.937500,61285.871093,223237.414062,347759.671875,680422.718750,2727422.250000,19276545.000000,2136966.625000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__32,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_503,1,1,0,325996.750000,113147.859375,228468.546875,125941.710938,279108.453125,415054.109375,832341.906250,3530336.125000,26818461.000000,2555584.250000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__33,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_503,2,2,0,367555.640625,125187.734375,249505.437500,145491.320312,311377.359375,438854.812500,873049.968750,3817278.250000,29313509.000000,2756838.500000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__34,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_503,3,3,0,362609.906250,127017.406250,254144.250000,152296.750000,330695.000000,454361.125000,927296.343750,4215217.125000,33809113.000000,3146000.625000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__35,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_503,4,4,0,407386.765625,133023.003907,259001.601562,157539.664062,351325.390625,467116.968750,954038.687500,4302617.000000,34767170.000000,3240996.250000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__36,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_503,5,5,0,403660.703125,132769.890625,257144.015625,158288.773438,358454.546875,465918.406250,937649.781250,4172055.625000,33438486.000000,3116368.875000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__37,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_503,6,6,0,389430.265625,129001.531250,248787.960938,157332.390625,363432.484375,463252.734375,920627.062500,4089238.500000,34023034.000000,3159345.500000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__38,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_503,7,7,0,394343.750000,128708.714844,250364.046875,157166.375000,368342.953125,472758.500000,939316.968750,4192522.375000,34004045.000000,3086984.125000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__39,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_503,8,8,0,384260.375000,126549.132812,247227.171875,155778.875000,369450.500000,470708.453125,962091.968750,4338967.875000,36245816.000000,3232454.125000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__40,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_503,9,9,0,390479.875000,126898.781250,244983.757812,154132.812500,372244.468750,469293.078125,952007.625000,4372981.250000,37058134.000000,3428822.125000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen__L2__41,Zähne putzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_Zähne_putzen,unsplit,heater_503,10,10,0,397632.953125,127660.089844,243881.164062,154679.203125,372560.953125,474528.546875,979314.875000,4481139.000000,37287042.000000,3377939.500000
