vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__10,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_412,1,1,0,17314814.500000,134245.250000,927524.062500,110706.671875,390826.265625,343881.031250,336277.812500,126444.472656,287480.781250,325157.593750
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__11,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_412,2,2,0,23082117.000000,150901.609375,1018988.218750,121122.886719,433732.078125,366074.687500,347486.640625,136279.945312,318218.765625,352698.984375
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__12,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_412,3,3,0,27253758.000000,159177.437500,1077413.968750,125709.644531,451939.281250,377645.046875,351669.390625,140290.859375,337916.781250,373975.390625
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__13,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_412,4,4,0,29992599.000000,161057.742188,1090437.375000,126398.027344,456533.125000,374272.203125,350636.890625,140826.226562,347696.656250,386897.281250
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__14,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_412,5,5,0,31825731.000000,163590.039062,1127379.750000,126587.964843,456577.375000,376975.937500,347442.031250,141203.179688,354221.625000,392854.906250
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__15,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_412,6,6,0,31842600.000000,162337.414062,1115769.500000,125367.734375,453671.437500,371202.875000,345121.140625,140745.468750,357392.640625,394390.062500
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__16,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_413,0,0,0,18646744.500000,43860.107422,523601.734375,39687.539063,132338.964844,150655.429688,157196.585938,50261.117188,165739.757812,202019.132812
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__17,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_413,1,1,0,65077416.000000,119390.992188,1733134.250000,105306.781250,441287.187500,284128.609375,235432.750000,106334.121094,210738.437500,234937.921875
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__18,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_413,2,2,0,85593072.000000,131439.417969,1995283.250000,112984.820312,484866.359375,298616.281250,246927.554688,113526.300782,231124.132812,251580.539062
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__19,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_413,3,3,0,91124460.000000,136932.968750,2113230.875000,115860.640625,503664.937500,305537.546875,247566.632812,116593.773437,240871.132812,261405.023438
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__20,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_413,4,4,0,95858264.000000,140418.210938,2223136.875000,118374.640625,516434.281250,308114.390625,247291.570312,117920.769531,248493.554688,270163.437500
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__21,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_413,5,5,0,99141476.000000,142275.804688,2294915.750000,119108.957031,520456.421875,309550.921875,248289.890625,117961.144531,253655.937500,274781.906250
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__22,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_413,6,6,0,102400000.000000,144151.226562,2347737.750000,119548.492187,521681.890625,310424.656250,246615.203125,118286.136719,257578.265625,277588.484375
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__23,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_413,7,7,0,102400000.000000,144539.539062,2352435.750000,119086.519531,521358.421875,310142.390625,248559.640625,118410.929687,259030.726562,282418.531250
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__24,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_413,8,8,0,102400000.000000,144854.742188,2381691.187500,118714.699219,517579.500000,309524.484375,245947.718750,117796.277343,260629.445312,282760.375000
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__25,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_413,9,9,0,102400000.000000,143871.757812,2346366.812500,117262.746093,516941.468750,307936.312500,245155.187500,117151.402343,262717.648438,284531.437500
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__26,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_503,0,0,0,185481.375000,65795.037109,173509.218750,68797.667969,225876.335938,315808.890625,544588.125000,1798491.312500,9922526.000000,1144098.250000
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__27,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_503,1,1,0,237050.953125,91438.847656,199780.234375,117202.632812,259281.921875,354380.140625,642173.593750,2367755.750000,14610024.500000,1518710.812500
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__28,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_503,2,2,0,264533.726562,99526.078125,211332.039062,128355.390625,279389.703125,364913.062500,657308.375000,2437776.250000,15426952.000000,1568102.312500
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__29,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_503,3,3,0,264647.664062,100272.597657,211659.742188,132310.425781,293049.015625,372254.718750,672984.531250,2486746.625000,15850858.000000,1604991.937500
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__30,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_503,4,4,0,267457.929688,100481.167969,210887.195312,134006.382812,300908.218750,375373.343750,678468.656250,2503038.125000,16072111.500000,1618587.062500
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__31,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_503,5,5,0,265648.148438,99581.765625,210738.585938,134521.429688,305980.625000,377849.046875,677902.750000,2520141.500000,16081355.000000,1616207.375000
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__32,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_503,6,6,0,261859.414062,98282.082031,208382.593750,134095.472656,311844.281250,379763.812500,679929.968750,2541789.500000,16340129.500000,1633712.437500
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__33,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_503,7,7,0,261795.820312,97685.433594,207474.500000,133683.699219,314107.562500,383779.546875,683126.406250,2590077.750000,16410006.500000,1648688.437500
BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen__L2__34,Zähne putzen,BME688_2026-07-16_21-00-32_7vs92nosv775dsi8_Zähne_putzen,unsplit,heater_503,8,8,0,258504.546875,97108.476562,205656.757812,132679.453125,315276.765625,378957.375000,683484.125000,2572969.250000,16344295.500000,1655757.812500
