vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__10,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_322,10,10,0,29629900.000000,155502.531250,198461.937500,1784513.000000,885913.125000,638265.218750,133932.046875,312099.828125,340820.453125,353075.937500
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__11,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_322,11,11,0,30585768.000000,157732.085938,199121.843750,1788848.187500,897986.843750,642611.375000,134158.269531,315936.359375,346147.328125,360709.187500
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__12,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_322,12,12,0,31107314.000000,157715.179688,202277.101562,1808134.562500,909488.093750,650295.218750,134032.101562,318185.046875,348385.890625,361018.906250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__13,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_322,13,13,0,31556909.000000,158685.890625,200080.601562,1822904.562500,918502.562500,652555.781250,134396.363281,318073.562500,351475.343750,365670.421875
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__14,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_322,14,14,0,32000641.000000,158662.585938,203085.343750,1824478.375000,920492.000000,654573.781250,133847.648438,319312.343750,350497.859375,365848.218750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__15,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_322,15,15,0,31882409.000000,158004.640625,199310.664062,1820152.000000,911268.625000,650296.750000,133087.761718,320530.156250,353126.515625,369135.046875
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__16,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_322,16,16,0,32694292.000000,159055.406250,201254.500000,1832873.875000,922801.343750,655461.281250,133375.406250,321371.500000,353180.125000,368060.781250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__17,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_322,17,17,0,32389298.000000,158733.546875,199977.968750,1825647.875000,914606.093750,647755.156250,133127.195312,319067.125000,353434.593750,367690.359375
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__18,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_322,18,18,0,32642770.000000,157870.437500,198926.226562,1826988.437500,917982.437500,653975.125000,133363.320312,322567.359375,359338.796875,370965.156250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__19,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_322,19,19,0,33135778.000000,159517.218750,200439.804688,1820271.375000,919235.687500,652460.343750,132105.734375,315956.609375,346690.750000,361841.828125
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__20,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_322,20,20,0,31419736.000000,154856.007812,195374.609375,1784584.875000,885164.937500,624856.812500,129566.546875,314187.796875,347492.250000,364513.421875
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__21,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_322,21,21,0,31855822.000000,155551.937500,196789.789062,1791060.250000,899317.812500,636451.593750,130105.597656,319028.875000,351278.187500,368445.968750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__22,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_412,0,0,0,1799229.750000,28801.690430,217938.695312,27825.321289,78642.933593,137155.906250,164938.875000,45019.468750,154823.210938,211462.640625
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__23,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_412,1,1,0,9926386.500000,109208.300782,675738.218750,92770.292968,313459.609375,301346.093750,299746.500000,110292.480469,238807.835938,275209.328125
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__24,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_412,2,2,0,15151463.000000,132379.617188,805256.375000,110884.027343,383479.640625,336565.312500,327779.343750,127450.765625,279594.250000,311217.593750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__25,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_412,3,3,0,18862655.000000,143413.750000,863912.500000,118532.742188,417570.437500,352216.390625,337221.734375,134999.964844,307741.312500,337385.046875
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__26,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_412,4,4,0,21481824.000000,150699.351562,897176.125000,122391.054688,435574.640625,358576.062500,342415.734375,140016.203125,324592.625000,354758.187500
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__27,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_412,5,5,0,23921561.000000,155161.031250,927528.625000,124280.097657,443469.359375,360470.312500,342717.796875,141699.890625,335572.484375,367992.750000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__28,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_412,6,6,0,25285806.000000,157262.476562,953009.000000,125252.378906,448209.765625,362873.656250,343704.437500,143303.953125,345611.843750,380416.218750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__29,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_412,7,7,0,26533864.000000,159546.031250,968902.218750,126643.273438,454153.437500,367506.406250,345374.812500,143444.195312,350444.609375,386811.343750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__30,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_412,8,8,0,27586244.000000,160002.453125,979929.843750,126909.675782,453578.734375,368820.062500,345796.234375,143620.578125,354846.718750,389314.328125
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__31,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_412,9,9,0,28258605.000000,160807.062500,985010.812500,126593.460938,453078.406250,366836.000000,343568.531250,143628.984375,359987.343750,394183.968750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__32,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_412,10,10,0,28903184.000000,162116.640625,993380.062500,126213.187500,453800.328125,364250.734375,340347.828125,142548.312500,358701.312500,394359.140625
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__33,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_412,11,11,0,28951390.000000,160676.960938,981108.343750,126213.187500,447259.406250,362549.218750,339054.953125,142218.171875,358658.546875,396943.031250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__34,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_412,12,12,0,29266851.000000,159863.359375,993927.875000,125213.082031,447446.203125,356416.468750,338875.359375,141736.015625,366508.281250,398077.640625
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__35,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_412,13,13,0,29603872.000000,160295.726562,983341.843750,123655.812500,446261.187500,358232.734375,338037.046875,141383.265625,367867.500000,403129.265625
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__36,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_412,14,14,0,30124347.000000,160709.421875,990296.843750,124468.144531,444527.015625,363485.031250,337909.890625,140917.617188,364354.937500,399588.937500
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__37,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_412,15,15,0,29800185.000000,160089.250000,977240.468750,123261.148438,440620.359375,353847.843750,332509.468750,140632.335938,364410.093750,397773.843750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__38,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,0,0,0,2613261.250000,19766.072265,184625.945312,21460.526367,63751.238281,91823.796875,105310.871093,31762.649414,114087.914062,143366.859375
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__39,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,1,1,0,32277649.000000,87532.136718,960922.406250,80101.488281,306810.515625,207231.531250,177538.125000,84979.386718,160836.179688,180935.054688
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__40,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,2,2,0,53861942.000000,105491.746094,1175775.781250,93775.320312,375437.671875,233281.914062,197497.000000,98102.511718,187164.281250,206598.937500
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__41,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,3,3,0,68082866.000000,113396.152343,1285222.750000,100120.359375,404012.406250,242111.898438,201458.359375,103675.765625,205418.429688,222729.296875
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__42,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,4,4,0,82542828.000000,119791.140625,1415043.437500,104505.464844,427249.859375,249472.078125,205094.523438,107999.328125,217608.593750,235722.750000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__43,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,5,5,0,88090516.000000,123836.734375,1505300.812500,106733.203125,441134.890625,254208.398438,207785.164062,110048.644532,226250.406250,243643.179688
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__44,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,6,6,0,91418472.000000,125842.558593,1531142.562500,107926.718750,445776.921875,254387.289062,207298.593750,111450.476562,231483.304688,248470.648438
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__45,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,7,7,0,93852784.000000,127549.328125,1576716.062500,109320.628906,453299.890625,256491.671875,207960.335938,111964.597657,238498.476562,255055.125000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__46,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,8,8,0,97662956.000000,129449.363281,1617854.437500,110257.136718,459385.468750,260011.390625,210505.601562,113151.609375,240756.117188,259116.632812
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__47,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,9,9,0,98416140.000000,130362.601562,1637760.375000,110518.859375,460344.953125,260431.765625,210057.898438,113905.605469,245433.195312,263840.164062
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__48,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,10,10,0,99673372.000000,131184.042968,1657750.875000,110439.265625,459892.578125,261100.539062,210438.843750,113038.257812,246809.414062,264645.171875
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__49,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,11,11,0,101457668.000000,132012.832032,1670996.500000,111086.429688,460514.281250,261373.328125,210695.078125,113494.390625,250660.390625,268841.734375
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__50,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,12,12,0,102400000.000000,132417.144531,1688026.000000,110668.097657,459592.687500,261457.984375,209479.640625,113337.035156,252331.507812,270427.406250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__51,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,13,13,0,102400000.000000,132650.714843,1689550.562500,110814.953125,460146.750000,260326.421875,209715.773438,113641.718750,252434.312500,271512.656250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__52,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,14,14,0,102400000.000000,133442.128907,1702874.562500,110207.980468,459441.171875,259489.609375,208761.796875,113153.199219,252941.000000,271282.953125
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__53,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,15,15,0,102400000.000000,132623.105468,1715805.875000,109666.328125,460542.093750,259450.046875,207298.593750,112593.757812,251764.046875,269348.703125
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__54,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,16,16,0,102400000.000000,132260.296875,1690160.312500,109278.613282,454416.031250,256677.828125,206344.062500,112038.101562,252892.414062,270536.843750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__55,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,17,17,0,102400000.000000,132471.425781,1714569.562500,109621.992188,458627.156250,258044.148438,206363.312500,111963.875000,253348.859375,271845.203125
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__56,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,18,18,0,102400000.000000,133080.421875,1734763.312500,109739.683593,457314.765625,259731.632812,207557.328125,112113.441407,255728.148438,274443.937500
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__57,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_413,19,19,0,102400000.000000,132444.714843,1717633.687500,108528.285157,454763.968750,256974.601562,207402.953125,111638.281250,255368.664062,275343.484375
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__58,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,0,0,0,157344.460938,57400.044922,144859.125000,54274.734375,154922.093750,247018.867188,388825.343750,1167761.187500,6147529.250000,689756.000000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__59,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,1,1,0,166900.093750,69203.527343,172311.703125,93905.371093,197780.078125,288614.351562,474582.937500,1569713.000000,9311565.500000,952737.781250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__60,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,2,2,0,193284.093750,79253.355469,192042.578125,112931.160156,230578.820312,308308.375000,500214.406250,1669333.312500,10370708.500000,997084.843750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__61,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,3,3,0,195957.929688,81737.816406,198046.210938,122787.269532,251663.375000,317730.328125,504605.687500,1688852.250000,10284596.500000,1009341.687500
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__62,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,4,4,0,199501.500000,82478.960937,201163.218750,128266.945312,264020.226562,317708.968750,504170.984375,1686070.937500,10270488.500000,1010784.812500
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__63,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,5,5,0,196733.179688,82534.812500,199859.296875,129806.964843,276447.156250,320345.234375,510004.875000,1710128.187500,10605943.500000,1025059.843750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__64,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,6,6,0,199391.429688,82706.152343,200231.156250,133603.906250,283617.539062,326951.265625,517830.296875,1755658.875000,10772339.000000,1043088.218750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__65,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,7,7,0,198771.054688,82603.753907,199820.664062,134007.261719,292048.531250,328148.062500,520835.671875,1760838.812500,10949202.000000,1059803.937500
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__66,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,8,8,0,199271.281250,82810.699218,199735.476562,133524.777343,295338.015625,329381.312500,523816.015625,1774117.750000,11049466.000000,1060770.468750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__67,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,9,9,0,198793.421875,83205.148437,199514.132812,134436.472657,299249.140625,331848.750000,524195.093750,1800602.875000,11123909.000000,1085112.375000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__68,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,10,10,0,198202.414062,82778.207032,198078.132812,134869.156250,300952.437500,330518.953125,522593.296875,1800457.062500,11550081.500000,1096561.437500
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__69,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,11,11,0,198565.250000,82526.597656,196679.718750,134460.175782,304351.765625,331704.062500,527850.500000,1818281.000000,11512493.000000,1107027.968750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__70,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,12,12,0,197963.945312,82361.984375,196402.312500,133846.117188,305473.718750,329797.109375,526467.546875,1822890.500000,11516450.500000,1110075.937500
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__71,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,13,13,0,198310.953125,82184.039063,195512.429688,133834.125000,307109.281250,331067.437500,526614.781250,1821472.937500,11553274.500000,1111527.156250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__72,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,14,14,0,198432.882812,81816.730468,193930.085938,133538.906250,307737.031250,331117.906250,524020.234375,1823555.750000,11584550.000000,1112989.843750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__73,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,15,15,0,197909.500000,81553.742187,192490.593750,133300.113281,307718.812500,325485.453125,519204.031250,1791098.375000,11401091.000000,1103908.843750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__74,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,16,16,0,197570.187500,81026.859375,191300.937500,132618.468750,311412.250000,330777.953125,529681.906250,1820787.687500,11628420.000000,1119271.875000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__75,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,17,17,0,197216.218750,80936.558593,190631.742188,132683.308594,309358.406250,329586.968750,526633.578125,1811229.250000,11443633.500000,1102650.031250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__76,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,18,18,0,197664.468750,80458.281250,189385.453125,132301.257812,308589.031250,328084.343750,523189.250000,1814683.125000,11573648.500000,1108971.625000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__77,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,19,19,0,197038.390625,80761.867188,190051.687500,131702.042968,311152.031250,330228.187500,532370.968750,1858305.625000,11815358.500000,1143999.968750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__78,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,20,20,0,198468.859375,80832.636718,187758.875000,130762.859375,302184.062500,313585.703125,497279.578125,1718791.312500,10770385.500000,1058601.781250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray__L2__79,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_Raumspray,unsplit,heater_503,21,21,0,189083.093750,77926.062500,183769.835938,128868.761718,304743.187500,316930.765625,508437.093750,1754822.687500,10981888.000000,1076470.062500
