vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__20,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_412,8,8,0,19383867.000000,146815.960938,869262.375000,115228.625000,403986.343750,336556.000000,317424.781250,130313.281250,322204.812500,354159.281250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__21,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_412,9,9,0,19819340.000000,148675.492188,865632.000000,115424.449218,405185.250000,332185.468750,311200.640625,129412.261718,325551.984375,355830.593750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__22,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_412,10,10,0,19962125.000000,146756.289062,836061.250000,112862.261719,391933.546875,318523.640625,301520.468750,127861.660156,316091.500000,339806.671875
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__23,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_413,1,1,0,20975724.000000,82813.671875,795741.656250,76478.437500,287849.093750,195523.148438,168080.281250,80783.230469,151275.617188,170713.937500
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__24,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_413,2,2,0,34487644.000000,100854.878907,1030526.218750,89510.585937,350177.859375,221813.640625,187440.125000,93584.367187,175254.703125,197216.218750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__25,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_413,3,3,0,45202234.000000,109559.839844,1180867.000000,98011.804688,391236.796875,236490.062500,199508.023438,101093.863281,195793.757812,212629.867188
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__26,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_413,4,4,0,52651096.000000,115818.078125,1255313.750000,101448.699219,409323.171875,236006.296875,197022.562500,103294.671875,204167.101562,219955.093750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__27,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_413,5,5,0,59038958.000000,119368.953125,1310565.000000,104458.300781,423034.375000,249087.812500,206658.984375,106899.417968,213029.390625,228817.312500
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__28,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_413,6,6,0,65153024.000000,120040.671875,1329829.125000,104204.890625,420789.375000,245771.390625,202390.828125,106384.511719,214968.523438,230580.382812
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__29,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_413,7,7,0,67265604.000000,120514.320313,1297959.250000,102948.992188,418114.203125,241168.273438,198026.460938,105888.957031,217502.125000,234784.968750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__30,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_413,8,8,0,71977498.000000,120404.535156,1315336.187500,103635.996094,422497.781250,243673.453125,199125.164062,106150.691407,220101.875000,236742.039062
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__31,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_413,9,9,0,72082142.000000,120989.496093,1341753.625000,103354.617188,423072.046875,245173.398438,199847.679688,105426.531250,220382.789062,238896.117188
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__32,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_413,10,10,0,72812256.000000,121008.226562,1347124.687500,102533.191406,419263.859375,243152.687500,199138.375000,105300.929688,223483.289062,240915.265625
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__33,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_413,11,11,0,75802552.000000,121477.554688,1367328.812500,101784.804688,418412.062500,242884.742188,198453.070312,104458.613281,225552.234375,242026.203125
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__34,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_413,12,12,0,76500772.000000,120448.460937,1360935.750000,101880.761718,415951.984375,243953.710938,200594.351562,105230.714844,228266.117188,245681.375000
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__35,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_413,13,13,0,78841868.000000,121321.054687,1399665.375000,102278.300782,420679.156250,242884.742188,198548.320312,104331.285156,224661.492188,242282.343750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__36,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_413,14,14,0,78181208.000000,121097.281250,1365819.875000,101302.343750,414917.093750,241377.773438,197682.367188,103823.992188,226374.601562,237234.093750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__37,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_413,15,15,0,76111762.000000,117755.347656,1221978.750000,97646.503906,386064.203125,215416.585938,172689.945312,99849.769531,216536.609375,233030.515625
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__38,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_503,1,1,0,157994.765625,62729.927735,160822.070312,79733.070312,173066.140625,280463.468750,458384.906250,1430179.250000,7397578.500000,837910.625000
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__39,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_503,2,2,0,186780.562500,74506.591797,188990.171875,100438.800782,206984.750000,307019.312500,495385.531250,1566102.062500,8452245.000000,908092.812500
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__40,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_503,3,3,0,195952.117188,78455.992187,197784.273438,110301.804688,227358.343750,320318.687500,517886.734375,1659512.875000,8939377.000000,949716.906250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__41,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_503,4,4,0,201032.351562,81015.312500,198573.429688,114402.929687,237942.093750,325640.640625,516773.859375,1645109.375000,8953679.500000,952877.750000
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__42,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_503,5,5,0,200595.804688,80868.531250,202571.273438,118963.628906,252882.070312,335269.734375,532325.406250,1728243.937500,9461085.500000,998668.843750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__43,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_503,6,6,0,201707.726562,81412.117187,202463.382812,119450.941407,257939.906250,333870.531250,519713.671875,1674807.375000,9249240.000000,959002.531250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__44,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_503,7,7,0,196179.164062,79613.050782,199375.437500,120783.378906,263296.289062,332352.984375,520855.078125,1694829.437500,9313076.500000,964809.531250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__45,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_503,8,8,0,193641.468750,78678.304687,196611.328125,121218.539062,267895.218750,334993.968750,523241.578125,1698117.312500,9456162.000000,970928.031250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__46,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_503,9,9,0,193230.703125,78408.082031,195535.804688,120855.234375,268866.726562,331280.234375,514567.390625,1657060.000000,9305702.000000,958651.656250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__47,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_503,10,10,0,190423.437500,77226.179688,195076.640625,120889.425781,271849.656250,333408.750000,517283.671875,1680153.125000,9408149.500000,964669.906250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__48,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_503,11,11,0,190868.960938,77041.992188,193099.210938,120335.191407,274939.109375,334804.109375,517536.812500,1680865.375000,9472195.000000,970415.531250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__49,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_503,12,12,0,189478.359375,76616.101562,192426.851562,120078.617188,275650.117188,332668.500000,517469.921875,1678533.875000,9427258.500000,959280.875000
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__50,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_503,13,13,0,187463.226562,76050.714843,190148.148438,119199.730468,277270.804688,333455.156250,521502.828125,1698538.875000,9527001.500000,967934.468750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur__L2__51,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_Rasur,unsplit,heater_503,14,14,0,185136.429688,74930.273438,182143.640625,116986.554688,270133.531250,295415.375000,462089.687500,1474985.875000,8301132.000000,868294.218750
