vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__10,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_412,1,1,0,6851160.000000,84366.699218,551408.406250,73523.519532,242728.023438,237400.687500,235108.320312,85957.175781,203016.062500,241338.796875
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__11,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_412,2,2,0,12294176.000000,113677.535156,689235.031250,92985.136719,311874.890625,276130.671875,264196.148438,105891.445313,245251.515625,274886.015625
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__12,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_412,3,3,0,14910565.000000,123045.972657,731784.250000,99198.535156,335441.031250,282300.375000,267197.601562,111284.960938,263540.828125,289877.093750
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__13,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_412,4,4,0,15123478.500000,124272.898438,714190.218750,99196.863281,333159.421875,280831.546875,264142.203125,111629.695312,273661.718750,298848.515625
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__14,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_412,5,5,0,16100896.500000,124411.445313,713541.187500,98868.246094,330668.562500,275529.015625,262474.078125,111072.312500,279957.171875,303919.218750
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__15,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_412,6,6,0,17970896.000000,127421.632813,751704.468750,100386.703125,334905.796875,279427.078125,261551.421875,111934.925781,280673.406250,306918.250000
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__16,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_413,1,1,0,23566415.000000,81354.058593,810354.000000,73931.269532,274887.015625,175440.414062,153227.101562,77035.531250,147518.742188,165692.757812
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__17,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_413,2,2,0,37771448.000000,96294.617188,965996.781250,83982.769532,318274.812500,193906.679688,161116.804688,86473.675781,165217.148438,179791.437500
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__18,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_413,3,3,0,45834388.000000,101664.542969,1034851.437500,88000.000000,335833.359375,198430.539062,163195.640625,90127.015625,175364.867188,189612.976562
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__19,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_413,4,4,0,50755078.000000,104236.523438,1054477.656250,89285.191406,340567.750000,198494.359375,160806.304688,90846.218750,179984.859375,196484.335938
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__20,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_413,5,5,0,54246532.000000,105073.437500,1048600.781250,89251.652344,340244.234375,195888.382812,158788.468750,90651.968750,182284.578125,198424.296875
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__21,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_413,6,6,0,55578624.000000,104599.187500,1038319.625000,88428.539062,337496.046875,191364.265625,156604.445312,90370.054687,183564.601562,200129.492188
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__22,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_413,7,7,0,56505774.000000,104086.019531,1036828.187500,87509.484375,335484.468750,188161.609375,153572.390625,89324.667968,184362.140625,200943.523438
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__23,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_413,8,8,0,56985166.000000,103394.656250,1026166.187500,86985.785156,331651.937500,189469.695312,154479.882812,89234.476562,183883.828125,201580.500000
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__24,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_413,9,9,0,59042918.000000,102975.246094,1044723.343750,86421.562500,331115.125000,187164.281250,154054.492188,88312.363281,183843.937500,202038.312500
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__25,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_503,1,1,0,138968.644531,54762.595703,137145.402343,79285.691406,176718.437500,233848.843750,358543.593750,1139744.375000,6247980.000000,743383.593750
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__26,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_503,2,2,0,158380.101562,63080.041015,151215.539062,95090.828125,197787.148438,242971.609375,368582.078125,1205607.937500,6619517.500000,789988.000000
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__27,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_503,3,3,0,160498.609375,65073.191406,154366.968750,99561.597656,211615.210938,245401.937500,367314.140625,1189261.687500,6585313.750000,776151.812500
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__28,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_503,4,4,0,156871.632812,64801.794922,154828.171875,101719.660156,218797.070312,245002.007812,364517.187500,1196018.812500,6574875.250000,763490.781250
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__29,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_503,5,5,0,152724.382812,63262.007812,152080.976562,101992.765625,221496.906250,243247.304688,356480.718750,1151150.062500,6296789.250000,730265.187500
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__30,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_503,6,6,0,147797.718750,61720.228515,148225.425782,101325.312500,224778.187500,242676.945312,357282.328125,1156594.187500,6475141.250000,738152.968750
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__31,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_503,7,7,0,146727.414062,60902.527343,147311.335938,100559.722657,224319.484375,239076.289062,350672.703125,1131118.375000,6272130.500000,741803.156250
BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur__L2__32,Rasur,BME688_2026-06-28_17-05-20_mpkj4wexte0077bm_Rasur,unsplit,heater_503,8,8,0,146619.109375,59951.720703,145758.042969,100246.984375,225711.726562,238213.460938,351500.765625,1129980.625000,6363044.750000,734576.750000
